16047, ID,Gooding County,2010_Census_Population,15464
16049, ID,Idaho County,2010_Census_Population,16267
16051, ID,Jefferson County,2010_Census_Population,26140
16053, ID,Jerome County,2010_Census_Population,22374
16055, ID,Kootenai County,2010_Census_Population,138494
16057, ID,Latah County,2010_Census_Population,37244
16059, ID,Lemhi County,2010_Census_Population,7936
16061, ID,Lewis County,2010_Census_Population,3821
16063, ID,Lincoln County,2010_Census_Population,5208
16065, ID,Madison County,2010_Census_Population,37536
16067, ID,Minidoka County,2010_Census_Population,20069
16069, ID,Nez Perce County,2010_Census_Population,39265
16071, ID,Oneida County,2010_Census_Population,4286
16073, ID,Owyhee County,2010_Census_Population,11526
16075, ID,Payette County,2010_Census_Population,22623
16077, ID,Power County,2010_Census_Population,7817
16079, ID,Shoshone County,2010_Census_Population,12765
16081, ID,Teton County,2010_Census_Population,10170
16083, ID,Twin Falls County,2010_Census_Population,77230
16085, ID,Valley County,2010_Census_Population,9862
16087, ID,Washington County,2010_Census_Population,10198
17001, IL,Adams County,2010_Census_Population,67103
17003, IL,Alexander County,2010_Census_Population,8238
17005, IL,Bond County,2010_Census_Population,17768
17007, IL,Boone County,2010_Census_Population,54165
17009, IL,Brown County,2010_Census_Population,6937
17011, IL,Bureau County,2010_Census_Population,34978
17013, IL,Calhoun County,2010_Census_Population,5089
17015, IL,Carroll County,2010_Census_Population,15387
17017, IL,Cass County,2010_Census_Population,13642
17019, IL,Champaign County,2010_Census_Population,201081
17021, IL,Christian County,2010_Census_Population,34800
17023, IL,Clark County,2010_Census_Population,16335
17025, IL,Clay County,2010_Census_Population,13815
17027, IL,Clinton County,2010_Census_Population,37762
17029, IL,Coles County,2010_Census_Population,53873
17031, IL,Cook County,2010_Census_Population,5194675
17033, IL,Crawford County,2010_Census_Population,19817
17035, IL,Cumberland County,2010_Census_Population,11048
17037, IL,DeKalb County,2010_Census_Population,105160
17039, IL,De Witt County,2010_Census_Population,16561
17041, IL,Douglas County,2010_Census_Population,19980
17043, IL,DuPage County,2010_Census_Population,916924
17045, IL,Edgar County,2010_Census_Population,18576
17047, IL,Edwards County,2010_Census_Population,6721
17049, IL,Effingham County,2010_Census_Population,34242
17051, IL,Fayette County,2010_Census_Population,22140
17053, IL,Ford County,2010_Census_Population,14081
17055, IL,Franklin County,2010_Census_Population,39561
17057, IL,Fulton County,2010_Census_Population,37069
17059, IL,Gallatin County,2010_Census_Population,5589
17061, IL,Greene County,2010_Census_Population,13886
17063, IL,Grundy County,2010_Census_Population,50063
17065, IL,Hamilton County,2010_Census_Population,8457
17067, IL,Hancock County,2010_Census_Population,19104
17069, IL,Hardin County,2010_Census_Population,4320
17071, IL,Henderson County,2010_Census_Population,7331
17073, IL,Henry County,2010_Census_Population,50486
17075, IL,Iroquois County,2010_Census_Population,29718
17077, IL,Jackson County,2010_Census_Population,60218
17079, IL,Jasper County,2010_Census_Population,9698
17081, IL,Jefferson County,2010_Census_Population,38827
17083, IL,Jersey County,2010_Census_Population,22985
17085, IL,Jo Daviess County,2010_Census_Population,22678
17087, IL,Johnson County,2010_Census_Population,12582
17089, IL,Kane County,2010_Census_Population,515269
17091, IL,Kankakee County,2010_Census_Population,113449
17093, IL,Kendall County,2010_Census_Population,114736
17095, IL,Knox County,2010_Census_Population,52919
17097, IL,Lake County,2010_Census_Population,703462
17099, IL,LaSalle County,2010_Census_Population,113924
17101, IL,Lawrence County,2010_Census_Population,16833
17103, IL,Lee County,2010_Census_Population,36031
17105, IL,Livingston County,2010_Census_Population,38950
17107, IL,Logan County,2010_Census_Population,30305
17109, IL,McDonough County,2010_Census_Population,32612
17111, IL,McHenry County,2010_Census_Population,308760
17113, IL,McLean County,2010_Census_Population,169572
17115, IL,Macon County,2010_Census_Population,110768
17117, IL,Macoupin County,2010_Census_Population,47765
17119, IL,Madison County,2010_Census_Population,269282
17121, IL,Marion County,2010_Census_Population,39437
17123, IL,Marshall County,2010_Census_Population,12640
17125, IL,Mason County,2010_Census_Population,14666
17127, IL,Massac County,2010_Census_Population,15429
17129, IL,Menard County,2010_Census_Population,12705
17131, IL,Mercer County,2010_Census_Population,16434
17133, IL,Monroe County,2010_Census_Population,32957
17135, IL,Montgomery County,2010_Census_Population,30104
17137, IL,Morgan County,2010_Census_Population,35547
17139, IL,Moultrie County,2010_Census_Population,14846
17141, IL,Ogle County,2010_Census_Population,53497
17143, IL,Peoria County,2010_Census_Population,186494
17145, IL,Perry County,2010_Census_Population,22350
17147, IL,Piatt County,2010_Census_Population,16729
17149, IL,Pike County,2010_Census_Population,16430
17151, IL,Pope County,2010_Census_Population,4470
17153, IL,Pulaski County,2010_Census_Population,6161
17155, IL,Putnam County,2010_Census_Population,6006
17157, IL,Randolph County,2010_Census_Population,33476
17159, IL,Richland County,2010_Census_Population,16233
17161, IL,Rock Island County,2010_Census_Population,147546
17163, IL,St. Clair County,2010_Census_Population,270056
17165, IL,Saline County,2010_Census_Population,24913
17167, IL,Sangamon County,2010_Census_Population,197465
17169, IL,Schuyler County,2010_Census_Population,7544
17171, IL,Scott County,2010_Census_Population,5355
17173, IL,Shelby County,2010_Census_Population,22363
17175, IL,Stark County,2010_Census_Population,5994
17177, IL,Stephenson County,2010_Census_Population,47711
17179, IL,Tazewell County,2010_Census_Population,135394
17181, IL,Union County,2010_Census_Population,17808
17183, IL,Vermilion County,2010_Census_Population,81625
17185, IL,Wabash County,2010_Census_Population,11947
17187, IL,Warren County,2010_Census_Population,17707
17189, IL,Washington County,2010_Census_Population,14716
17191, IL,Wayne County,2010_Census_Population,16760
17193, IL,White County,2010_Census_Population,14665
17195, IL,Whiteside County,2010_Census_Population,58498
17197, IL,Will County,2010_Census_Population,677560
17199, IL,Williamson County,2010_Census_Population,66357
17201, IL,Winnebago County,2010_Census_Population,295266
17203, IL,Woodford County,2010_Census_Population,38664
18001, IN,Adams County,2010_Census_Population,34387
18003, IN,Allen County,2010_Census_Population,355329
18005, IN,Bartholomew County,2010_Census_Population,76794
18007, IN,Benton County,2010_Census_Population,8854
18009, IN,Blackford County,2010_Census_Population,12766
18011, IN,Boone County,2010_Census_Population,56640
18013, IN,Brown County,2010_Census_Population,15242
18015, IN,Carroll County,2010_Census_Population,20155
18017, IN,Cass County,2010_Census_Population,38966
18019, IN,Clark County,2010_Census_Population,110232
18021, IN,Clay County,2010_Census_Population,26890
18023, IN,Clinton County,2010_Census_Population,33224
18025, IN,Crawford County,2010_Census_Population,10713
18027, IN,Daviess County,2010_Census_Population,31648
18029, IN,Dearborn County,2010_Census_Population,50047
18031, IN,Decatur County,2010_Census_Population,25740
18033, IN,DeKalb County,2010_Census_Population,42223
18035, IN,Delaware County,2010_Census_Population,117671
18037, IN,Dubois County,2010_Census_Population,41889
18039, IN,Elkhart County,2010_Census_Population,197559
18041, IN,Fayette County,2010_Census_Population,24277
18043, IN,Floyd County,2010_Census_Population,74578
18045, IN,Fountain County,2010_Census_Population,17240
18047, IN,Franklin County,2010_Census_Population,23087
18049, IN,Fulton County,2010_Census_Population,20836
18051, IN,Gibson County,2010_Census_Population,33503
18053, IN,Grant County,2010_Census_Population,70061
18055, IN,Greene County,2010_Census_Population,33165
18057, IN,Hamilton County,2010_Census_Population,274569
18059, IN,Hancock County,2010_Census_Population,70002
18061, IN,Harrison County,2010_Census_Population,39364
18063, IN,Hendricks County,2010_Census_Population,145448
18065, IN,Henry County,2010_Census_Population,49462
18067, IN,Howard County,2010_Census_Population,82752
18069, IN,Huntington County,2010_Census_Population,37124
18071, IN,Jackson County,2010_Census_Population,42376
18073, IN,Jasper County,2010_Census_Population,33478
18075, IN,Jay County,2010_Census_Population,21253
18077, IN,Jefferson County,2010_Census_Population,32428
18079, IN,Jennings County,2010_Census_Population,28525
18081, IN,Johnson County,2010_Census_Population,139654
18083, IN,Knox County,2010_Census_Population,38440
18085, IN,Kosciusko County,2010_Census_Population,77358
18087, IN,LaGrange County,2010_Census_Population,37128
18089, IN,Lake County,2010_Census_Population,496005
18091, IN,LaPorte County,2010_Census_Population,111467
18093, IN,Lawrence County,2010_Census_Population,46134
18095, IN,Madison County,2010_Census_Population,131636
18097, IN,Marion County,2010_Census_Population,903393
18099, IN,Marshall County,2010_Census_Population,47051
18101, IN,Martin County,2010_Census_Population,10334
18103, IN,Miami County,2010_Census_Population,36903
18105, IN,Monroe County,2010_Census_Population,137974
18107, IN,Montgomery County,2010_Census_Population,38124
18109, IN,Morgan County,2010_Census_Population,68894
18111, IN,Newton County,2010_Census_Population,14244
18113, IN,Noble County,2010_Census_Population,47536
18115, IN,Ohio County,2010_Census_Population,6128
18117, IN,Orange County,2010_Census_Population,19840
18119, IN,Owen County,2010_Census_Population,21575
18121, IN,Parke County,2010_Census_Population,17339
18123, IN,Perry County,2010_Census_Population,19338
18125, IN,Pike County,2010_Census_Population,12845
18127, IN,Porter County,2010_Census_Population,164343
18129, IN,Posey County,2010_Census_Population,25910
18131, IN,Pulaski County,2010_Census_Population,13402
18133, IN,Putnam County,2010_Census_Population,37963
18135, IN,Randolph County,2010_Census_Population,26171
18137, IN,Ripley County,2010_Census_Population,28818
18139, IN,Rush County,2010_Census_Population,17392
18141, IN,St. Joseph County,2010_Census_Population,266931
18143, IN,Scott County,2010_Census_Population,24181
18145, IN,Shelby County,2010_Census_Population,44436
18147, IN,Spencer County,2010_Census_Population,20952
18149, IN,Starke County,2010_Census_Population,23363
18151, IN,Steuben County,2010_Census_Population,34185
18153, IN,Sullivan County,2010_Census_Population,21475
18155, IN,Switzerland County,2010_Census_Population,10613
18157, IN,Tippecanoe County,2010_Census_Population,172780
18159, IN,Tipton County,2010_Census_Population,15936
18161, IN,Union County,2010_Census_Population,7516
18163, IN,Vanderburgh County,2010_Census_Population,179703
18165, IN,Vermillion County,2010_Census_Population,16212
18167, IN,Vigo County,2010_Census_Population,107848
18169, IN,Wabash County,2010_Census_Population,32888
18171, IN,Warren County,2010_Census_Population,8508
18173, IN,Warrick County,2010_Census_Population,59689
18175, IN,Washington County,2010_Census_Population,28262
18177, IN,Wayne County,2010_Census_Population,68917
18179, IN,Wells County,2010_Census_Population,27636
18181, IN,White County,2010_Census_Population,24643
18183, IN,Whitley County,2010_Census_Population,33292
19001, IA,Adair County,2010_Census_Population,7682
19003, IA,Adams County,2010_Census_Population,4029
19005, IA,Allamakee County,2010_Census_Population,14330
19007, IA,Appanoose County,2010_Census_Population,12887
19009, IA,Audubon County,2010_Census_Population,6119
19011, IA,Benton County,2010_Census_Population,26076
19013, IA,Black Hawk County,2010_Census_Population,131090
19015, IA,Boone County,2010_Census_Population,26306
19017, IA,Bremer County,2010_Census_Population,24276
19019, IA,Buchanan County,2010_Census_Population,20958
19021, IA,Buena Vista County,2010_Census_Population,20260
19023, IA,Butler County,2010_Census_Population,14867
19025, IA,Calhoun County,2010_Census_Population,9670
19027, IA,Carroll County,2010_Census_Population,20816
19029, IA,Cass County,2010_Census_Population,13956
19031, IA,Cedar County,2010_Census_Population,18499
19033, IA,Cerro Gordo County,2010_Census_Population,44151
19035, IA,Cherokee County,2010_Census_Population,12072
19037, IA,Chickasaw County,2010_Census_Population,12439
19039, IA,Clarke County,2010_Census_Population,9286
19041, IA,Clay County,2010_Census_Population,16667
19043, IA,Clayton County,2010_Census_Population,18129
19045, IA,Clinton County,2010_Census_Population,49116
19047, IA,Crawford County,2010_Census_Population,17096
19049, IA,Dallas County,2010_Census_Population,66135
19051, IA,Davis County,2010_Census_Population,8753
19053, IA,Decatur County,2010_Census_Population,8457
19055, IA,Delaware County,2010_Census_Population,17764
19057, IA,Des Moines County,2010_Census_Population,40325
19059, IA,Dickinson County,2010_Census_Population,16667
19061, IA,Dubuque County,2010_Census_Population,93653
19063, IA,Emmet County,2010_Census_Population,10302
19065, IA,Fayette County,2010_Census_Population,20880
19067, IA,Floyd County,2010_Census_Population,16303
19069, IA,Franklin County,2010_Census_Population,10680
19071, IA,Fremont County,2010_Census_Population,7441
19073, IA,Greene County,2010_Census_Population,9336
19075, IA,Grundy County,2010_Census_Population,12453
19077, IA,Guthrie County,2010_Census_Population,10954
19079, IA,Hamilton County,2010_Census_Population,15673
19081, IA,Hancock County,2010_Census_Population,11341
19083, IA,Hardin County,2010_Census_Population,17534
19085, IA,Harrison County,2010_Census_Population,14928
19087, IA,Henry County,2010_Census_Population,20145
19089, IA,Howard County,2010_Census_Population,9566
19091, IA,Humboldt County,2010_Census_Population,9815
19093, IA,Ida County,2010_Census_Population,7089
19095, IA,Iowa County,2010_Census_Population,16355
19097, IA,Jackson County,2010_Census_Population,19848
19099, IA,Jasper County,2010_Census_Population,36842
19101, IA,Jefferson County,2010_Census_Population,16843
19103, IA,Johnson County,2010_Census_Population,130882
19105, IA,Jones County,2010_Census_Population,20638
19107, IA,Keokuk County,2010_Census_Population,10511
19109, IA,Kossuth County,2010_Census_Population,15543
19111, IA,Lee County,2010_Census_Population,35862
19113, IA,Linn County,2010_Census_Population,211226
19115, IA,Louisa County,2010_Census_Population,11387
19117, IA,Lucas County,2010_Census_Population,8898
19119, IA,Lyon County,2010_Census_Population,11581
19121, IA,Madison County,2010_Census_Population,15679
19123, IA,Mahaska County,2010_Census_Population,22381
19125, IA,Marion County,2010_Census_Population,33309
19127, IA,Marshall County,2010_Census_Population,40648
19129, IA,Mills County,2010_Census_Population,15059
19131, IA,Mitchell County,2010_Census_Population,10776
19133, IA,Monona County,2010_Census_Population,9243
19135, IA,Monroe County,2010_Census_Population,7970
19137, IA,Montgomery County,2010_Census_Population,10740
19139, IA,Muscatine County,2010_Census_Population,42745
19141, IA,O'Brien County,2010_Census_Population,14398
19143, IA,Osceola County,2010_Census_Population,6462
19145, IA,Page County,2010_Census_Population,15932
19147, IA,Palo Alto County,2010_Census_Population,9421
19149, IA,Plymouth County,2010_Census_Population,24986
19151, IA,Pocahontas County,2010_Census_Population,7310
19153, IA,Polk County,2010_Census_Population,430640
19155, IA,Pottawattamie County,2010_Census_Population,93158
19157, IA,Poweshiek County,2010_Census_Population,18914
19159, IA,Ringgold County,2010_Census_Population,5131
19161, IA,Sac County,2010_Census_Population,10350
19163, IA,Scott County,2010_Census_Population,165224
19165, IA,Shelby County,2010_Census_Population,12167
19167, IA,Sioux County,2010_Census_Population,33704
19169, IA,Story County,2010_Census_Population,89542
19171, IA,Tama County,2010_Census_Population,17767
19173, IA,Taylor County,2010_Census_Population,6317
19175, IA,Union County,2010_Census_Population,12534
19177, IA,Van Buren County,2010_Census_Population,7570
19179, IA,Wapello County,2010_Census_Population,35625
19181, IA,Warren County,2010_Census_Population,46225
19183, IA,Washington County,2010_Census_Population,21704
19185, IA,Wayne County,2010_Census_Population,6403
19187, IA,Webster County,2010_Census_Population,38013
19189, IA,Winnebago County,2010_Census_Population,10866
19191, IA,Winneshiek County,2010_Census_Population,21056
19193, IA,Woodbury County,2010_Census_Population,102172
19195, IA,Worth County,2010_Census_Population,7598
19197, IA,Wright County,2010_Census_Population,13229
20001, KS,Allen County,2010_Census_Population,13371
20003, KS,Anderson County,2010_Census_Population,8102
20005, KS,Atchison County,2010_Census_Population,16924
20007, KS,Barber County,2010_Census_Population,4861
20009, KS,Barton County,2010_Census_Population,27674
20011, KS,Bourbon County,2010_Census_Population,15173
20013, KS,Brown County,2010_Census_Population,9984
20015, KS,Butler County,2010_Census_Population,65880
20017, KS,Chase County,2010_Census_Population,2790
20019, KS,Chautauqua County,2010_Census_Population,3669
20021, KS,Cherokee County,2010_Census_Population,21603
20023, KS,Cheyenne County,2010_Census_Population,2726
20025, KS,Clark County,2010_Census_Population,2215
20027, KS,Clay County,2010_Census_Population,8535
20029, KS,Cloud County,2010_Census_Population,9533
20031, KS,Coffey County,2010_Census_Population,8601
20033, KS,Comanche County,2010_Census_Population,1891
20035, KS,Cowley County,2010_Census_Population,36311
20037, KS,Crawford County,2010_Census_Population,39134
20039, KS,Decatur County,2010_Census_Population,2961
20041, KS,Dickinson County,2010_Census_Population,19754
20043, KS,Doniphan County,2010_Census_Population,7945
20045, KS,Douglas County,2010_Census_Population,110826
20047, KS,Edwards County,2010_Census_Population,3037
20049, KS,Elk County,2010_Census_Population,2882
20051, KS,Ellis County,2010_Census_Population,28452
20053, KS,Ellsworth County,2010_Census_Population,6497
20055, KS,Finney County,2010_Census_Population,36776
20057, KS,Ford County,2010_Census_Population,33848
20059, KS,Franklin County,2010_Census_Population,25992
20061, KS,Geary County,2010_Census_Population,34362
20063, KS,Gove County,2010_Census_Population,2695
20065, KS,Graham County,2010_Census_Population,2597
20067, KS,Grant County,2010_Census_Population,7829
20069, KS,Gray County,2010_Census_Population,6006
20071, KS,Greeley County,2010_Census_Population,1247
20073, KS,Greenwood County,2010_Census_Population,6689
20075, KS,Hamilton County,2010_Census_Population,2690
20077, KS,Harper County,2010_Census_Population,6034
20079, KS,Harvey County,2010_Census_Population,34684
20081, KS,Haskell County,2010_Census_Population,4256
20083, KS,Hodgeman County,2010_Census_Population,1916
20085, KS,Jackson County,2010_Census_Population,13462
20087, KS,Jefferson County,2010_Census_Population,19126
20089, KS,Jewell County,2010_Census_Population,3077
20091, KS,Johnson County,2010_Census_Population,544179
20093, KS,Kearny County,2010_Census_Population,3977
20095, KS,Kingman County,2010_Census_Population,7858
20097, KS,Kiowa County,2010_Census_Population,2553
20099, KS,Labette County,2010_Census_Population,21607
20101, KS,Lane County,2010_Census_Population,1750
20103, KS,Leavenworth County,2010_Census_Population,76227
20105, KS,Lincoln County,2010_Census_Population,3241
20107, KS,Linn County,2010_Census_Population,9656
20109, KS,Logan County,2010_Census_Population,2756
20111, KS,Lyon County,2010_Census_Population,33690
20113, KS,McPherson County,2010_Census_Population,29180
20115, KS,Marion County,2010_Census_Population,12660
20117, KS,Marshall County,2010_Census_Population,10117
20119, KS,Meade County,2010_Census_Population,4575
20121, KS,Miami County,2010_Census_Population,32787
20123, KS,Mitchell County,2010_Census_Population,6373
20125, KS,Montgomery County,2010_Census_Population,35471
20127, KS,Morris County,2010_Census_Population,5923
20129, KS,Morton County,2010_Census_Population,3233
20131, KS,Nemaha County,2010_Census_Population,10178
20133, KS,Neosho County,2010_Census_Population,16512
20135, KS,Ness County,2010_Census_Population,3107
20137, KS,Norton County,2010_Census_Population,5671
20139, KS,Osage County,2010_Census_Population,16295
20141, KS,Osborne County,2010_Census_Population,3858
20143, KS,Ottawa County,2010_Census_Population,6091
20145, KS,Pawnee County,2010_Census_Population,6973
20147, KS,Phillips County,2010_Census_Population,5642
20149, KS,Pottawatomie County,2010_Census_Population,21604
20151, KS,Pratt County,2010_Census_Population,9656
20153, KS,Rawlins County,2010_Census_Population,2519
20155, KS,Reno County,2010_Census_Population,64511
20157, KS,Republic County,2010_Census_Population,4980
20159, KS,Rice County,2010_Census_Population,10083
20161, KS,Riley County,2010_Census_Population,71115
20163, KS,Rooks County,2010_Census_Population,5181
20165, KS,Rush County,2010_Census_Population,3307
20167, KS,Russell County,2010_Census_Population,6970
20169, KS,Saline County,2010_Census_Population,55606
20171, KS,Scott County,2010_Census_Population,4936
20173, KS,Sedgwick County,2010_Census_Population,498365
20175, KS,Seward County,2010_Census_Population,22952
20177, KS,Shawnee County,2010_Census_Population,177934
20179, KS,Sheridan County,2010_Census_Population,2556
20181, KS,Sherman County,2010_Census_Population,6010
20183, KS,Smith County,2010_Census_Population,3853
20185, KS,Stafford County,2010_Census_Population,4437
20187, KS,Stanton County,2010_Census_Population,2235
20189, KS,Stevens County,2010_Census_Population,5724
20191, KS,Sumner County,2010_Census_Population,24132
20193, KS,Thomas County,2010_Census_Population,7900
20195, KS,Trego County,2010_Census_Population,3001
20197, KS,Wabaunsee County,2010_Census_Population,7053
20199, KS,Wallace County,2010_Census_Population,1485
20201, KS,Washington County,2010_Census_Population,5799
20203, KS,Wichita County,2010_Census_Population,2234
20205, KS,Wilson County,2010_Census_Population,9409
20207, KS,Woodson County,2010_Census_Population,3309
20209, KS,Wyandotte County,2010_Census_Population,157505
21001, KY,Adair County,2010_Census_Population,18656
21003, KY,Allen County,2010_Census_Population,19956
21005, KY,Anderson County,2010_Census_Population,21421
21007, KY,Ballard County,2010_Census_Population,8249
21009, KY,Barren County,2010_Census_Population,42173
21011, KY,Bath County,2010_Census_Population,11591
21013, KY,Bell County,2010_Census_Population,28691
21015, KY,Boone County,2010_Census_Population,118811
21017, KY,Bourbon County,2010_Census_Population,19985
21019, KY,Boyd County,2010_Census_Population,49542
21021, KY,Boyle County,2010_Census_Population,28432
21023, KY,Bracken County,2010_Census_Population,8488
21025, KY,Breathitt County,2010_Census_Population,13878
21027, KY,Breckinridge County,2010_Census_Population,20059
21029, KY,Bullitt County,2010_Census_Population,74319
21031, KY,Butler County,2010_Census_Population,12690
21033, KY,Caldwell County,2010_Census_Population,12984
21035, KY,Calloway County,2010_Census_Population,37191
21037, KY,Campbell County,2010_Census_Population,90336
21039, KY,Carlisle County,2010_Census_Population,5104
21041, KY,Carroll County,2010_Census_Population,10811
21043, KY,Carter County,2010_Census_Population,27720
21045, KY,Casey County,2010_Census_Population,15955
21047, KY,Christian County,2010_Census_Population,73955
21049, KY,Clark County,2010_Census_Population,35613
21051, KY,Clay County,2010_Census_Population,21730
21053, KY,Clinton County,2010_Census_Population,10272
21055, KY,Crittenden County,2010_Census_Population,9315
21057, KY,Cumberland County,2010_Census_Population,6856
21059, KY,Daviess County,2010_Census_Population,96656
21061, KY,Edmonson County,2010_Census_Population,12161
21063, KY,Elliott County,2010_Census_Population,7852
21065, KY,Estill County,2010_Census_Population,14672
21067, KY,Fayette County,2010_Census_Population,295803
21069, KY,Fleming County,2010_Census_Population,14348
21071, KY,Floyd County,2010_Census_Population,39451
21073, KY,Franklin County,2010_Census_Population,49285
21075, KY,Fulton County,2010_Census_Population,6813
21077, KY,Gallatin County,2010_Census_Population,8589
21079, KY,Garrard County,2010_Census_Population,16912
21081, KY,Grant County,2010_Census_Population,24662
21083, KY,Graves County,2010_Census_Population,37121
21085, KY,Grayson County,2010_Census_Population,25746
21087, KY,Green County,2010_Census_Population,11258
21089, KY,Greenup County,2010_Census_Population,36910
21091, KY,Hancock County,2010_Census_Population,8565
21093, KY,Hardin County,2010_Census_Population,105543
21095, KY,Harlan County,2010_Census_Population,29278
21097, KY,Harrison County,2010_Census_Population,18846
21099, KY,Hart County,2010_Census_Population,18199
21101, KY,Henderson County,2010_Census_Population,46250
21103, KY,Henry County,2010_Census_Population,15416
21105, KY,Hickman County,2010_Census_Population,4902
21107, KY,Hopkins County,2010_Census_Population,46920
21109, KY,Jackson County,2010_Census_Population,13494
21111, KY,Jefferson County,2010_Census_Population,741096
21113, KY,Jessamine County,2010_Census_Population,48586
21115, KY,Johnson County,2010_Census_Population,23356
21117, KY,Kenton County,2010_Census_Population,159720
21119, KY,Knott County,2010_Census_Population,16346
21121, KY,Knox County,2010_Census_Population,31883
21123, KY,Larue County,2010_Census_Population,14193
21125, KY,Laurel County,2010_Census_Population,58849
21127, KY,Lawrence County,2010_Census_Population,15860
21129, KY,Lee County,2010_Census_Population,7887
21131, KY,Leslie County,2010_Census_Population,11310
21133, KY,Letcher County,2010_Census_Population,24519
21135, KY,Lewis County,2010_Census_Population,13870
21137, KY,Lincoln County,2010_Census_Population,24742
21139, KY,Livingston County,2010_Census_Population,9519
21141, KY,Logan County,2010_Census_Population,26835
21143, KY,Lyon County,2010_Census_Population,8314
21145, KY,McCracken County,2010_Census_Population,65565
21147, KY,McCreary County,2010_Census_Population,18306
21149, KY,McLean County,2010_Census_Population,9531
21151, KY,Madison County,2010_Census_Population,82916
21153, KY,Magoffin County,2010_Census_Population,13333
21155, KY,Marion County,2010_Census_Population,19820
21157, KY,Marshall County,2010_Census_Population,31448
21159, KY,Martin County,2010_Census_Population,12929
21161, KY,Mason County,2010_Census_Population,17490
21163, KY,Meade County,2010_Census_Population,28602
21165, KY,Menifee County,2010_Census_Population,6306
21167, KY,Mercer County,2010_Census_Population,21331
21169, KY,Metcalfe County,2010_Census_Population,10099
21171, KY,Monroe County,2010_Census_Population,10963
21173, KY,Montgomery County,2010_Census_Population,26499
21175, KY,Morgan County,2010_Census_Population,13923
21177, KY,Muhlenberg County,2010_Census_Population,31499
21179, KY,Nelson County,2010_Census_Population,43437
21181, KY,Nicholas County,2010_Census_Population,7135
21183, KY,Ohio County,2010_Census_Population,23842
21185, KY,Oldham County,2010_Census_Population,60316
21187, KY,Owen County,2010_Census_Population,10841
21189, KY,Owsley County,2010_Census_Population,4755
21191, KY,Pendleton County,2010_Census_Population,14877
21193, KY,Perry County,2010_Census_Population,28712
21195, KY,Pike County,2010_Census_Population,65024
21197, KY,Powell County,2010_Census_Population,12613
21199, KY,Pulaski County,2010_Census_Population,63063
21201, KY,Robertson County,2010_Census_Population,2282
21203, KY,Rockcastle County,2010_Census_Population,17056
21205, KY,Rowan County,2010_Census_Population,23333
21207, KY,Russell County,2010_Census_Population,17565
21209, KY,Scott County,2010_Census_Population,47173
21211, KY,Shelby County,2010_Census_Population,42074
21213, KY,Simpson County,2010_Census_Population,17327
21215, KY,Spencer County,2010_Census_Population,17061
21217, KY,Taylor County,2010_Census_Population,24512
21219, KY,Todd County,2010_Census_Population,12460
21221, KY,Trigg County,2010_Census_Population,14339
21223, KY,Trimble County,2010_Census_Population,8809
21225, KY,Union County,2010_Census_Population,15007
21227, KY,Warren County,2010_Census_Population,113792
21229, KY,Washington County,2010_Census_Population,11717
21231, KY,Wayne County,2010_Census_Population,20813
21233, KY,Webster County,2010_Census_Population,13621
21235, KY,Whitley County,2010_Census_Population,35637
21237, KY,Wolfe County,2010_Census_Population,7355
21239, KY,Woodford County,2010_Census_Population,24939
22001, LA,Acadia Parish,2010_Census_Population,61773
22003, LA,Allen Parish,2010_Census_Population,25764
22005, LA,Ascension Parish,2010_Census_Population,107215
22007, LA,Assumption Parish,2010_Census_Population,23421
22009, LA,Avoyelles Parish,2010_Census_Population,42073
22011, LA,Beauregard Parish,2010_Census_Population,35654
22013, LA,Bienville Parish,2010_Census_Population,14353
22015, LA,Bossier Parish,2010_Census_Population,116979
22017, LA,Caddo Parish,2010_Census_Population,254969
22019, LA,Calcasieu Parish,2010_Census_Population,192768
22021, LA,Caldwell Parish,2010_Census_Population,10132
22023, LA,Cameron Parish,2010_Census_Population,6839
22025, LA,Catahoula Parish,2010_Census_Population,10407
22027, LA,Claiborne Parish,2010_Census_Population,17195
22029, LA,Concordia Parish,2010_Census_Population,20822
22031, LA,De Soto Parish,2010_Census_Population,26656
22033, LA,East Baton Rouge Parish,2010_Census_Population,440171
22035, LA,East Carroll Parish,2010_Census_Population,7759
22037, LA,East Feliciana Parish,2010_Census_Population,20267
22039, LA,Evangeline Parish,2010_Census_Population,33984
22041, LA,Franklin Parish,2010_Census_Population,20767
22043, LA,Grant Parish,2010_Census_Population,22309
22045, LA,Iberia Parish,2010_Census_Population,73240
22047, LA,Iberville Parish,2010_Census_Population,33387
22049, LA,Jackson Parish,2010_Census_Population,16274
22051, LA,Jefferson Parish,2010_Census_Population,432552
22053, LA,Jefferson Davis Parish,2010_Census_Population,31594
22055, LA,Lafayette Parish,2010_Census_Population,221578
22057, LA,Lafourche Parish,2010_Census_Population,96318
22059, LA,LaSalle Parish,2010_Census_Population,14890
22061, LA,Lincoln Parish,2010_Census_Population,46735
22063, LA,Livingston Parish,2010_Census_Population,128026
22065, LA,Madison Parish,2010_Census_Population,12093
22067, LA,Morehouse Parish,2010_Census_Population,27979
22069, LA,Natchitoches Parish,2010_Census_Population,39566
22071, LA,Orleans Parish,2010_Census_Population,343829
22073, LA,Ouachita Parish,2010_Census_Population,153720
22075, LA,Plaquemines Parish,2010_Census_Population,23042
22077, LA,Pointe Coupee Parish,2010_Census_Population,22802
22079, LA,Rapides Parish,2010_Census_Population,131613
